,address,company,crawl_time,description,elem_id,post_time,salary,title,url,benefits,id,mixture
10,"['191 Ba Trieu, Hai Ba Trung, Ha Noi']",Techcom Securities,2021-05-30 16:48:39,"['Attractive, competitive salary', 'Professional environment', 'Annual 5-star-company trip', 'Phối hợp với lập trình viên cung cấp sản phẩm phần mềm với chất lượng cao.', 'Theo dõi quy trình phát triển phần mềm của nhóm và chỉ ra những điểm nóng có thể phát sinh vấn đề.', 'Theo dõi chất lượng đầu ra và đưa ra những phương pháp, công cụ,… để cải thiện chất lượng phát triển phần mềm của nhóm.', 'Dự báo và ngăn ngừa các vấn đề có thể phát sinh trong quá trình xây dựng phần mềm.', 'Tham gia thiết kế, xây dựng sản phẩm nhằm mang lại trải nghiệm tốt nhất cho người dùng.', 'Tốt nghiệp loại khá trở lên, ưu tiên các chuyên ngành: Công nghệ thông tin, tài chính ngân hàng, quản trị kinh doanh', 'Đối với các ứng viên mới tốt nghiệp: Tốt nghiệp loại khá trở lên, ưu tiên các chuyên ngành: Công nghệ thông tin, tài chính ngân hàng, quản trị kinh doanh', 'Đối với các ứng viên junior: Yêu cầu kinh nghiệm làm việc tối thiểu 1 năm++', 'Có kinh nghiệm và kiến thức tốt về kỹ thuật kiểm thử & thiết kế kịch bản kiểm thử.', 'Có kinh nghiệm và kiến thức về các loại hình kiểm thử phần mềm.', 'Có kinh nghiệm về kiểm thử tự động hoặc nền tảng lập trình.', 'Có kinh nghiệm sử dụng các công cụ sau là một lợi thế: Java, Maven, Selenium, Appium, RestAssured, Serenity,…', 'Có kinh nghiệm trong việc xây dựng hệ thống triển khai liên tục (CI/CD) là một lợi thế.', 'Có kinh nghiệm với quy trình phát triển phần mềm Agile - Scrum là một lợi thế.', 'Có khả năng truy vết, tìm nguyên nhân gốc của vấn đề là một lợi thế.', 'Có kinh nghiệm sử dụng Linux là một lợi thế.', 'Kinh nghiệm với thử nghiệm white box là một lợi thế.', 'Có kinh nghiệm làm việc trong lĩnh vực tài chính / chứng khoán là một lợi thế.']",job_82456,5 hours ago,"800 - 1,500 USD",Junior Automation Tester- Up to 1500$,/it-jobs/junior-automation-tester-up-to-1500-techcom-securities-4829/content,"Attractive, competitive salary, Professional environment, Annual 5-star-company trip",10,Junior Automation Tester- Up to 1500$ Techcom Securities
11,"['Unit 10, 11th Floor, TNR Tower Building, 54A Nguyen Chi Thanh, Lang Thuong Ward, Dong Da, Ha Noi']",Techvico,2021-05-30 16:48:39,"['Opportunities to work oversea', 'Competitive salary package', 'Creative working enviroment', 'International, professional, and very creative working environment', 'Flexible working hour, No OT, weekly on Monday to Friday', 'Salary up to $2500', 'Performance bonus, 13th\xa0month salary and salary review once a year', 'Rewards for 01/03/05-year working', 'Insurance policy according to Vietnam Labor Code such as: social insurance, medical insurance, unemployment insurance, etc.', 'Premium healthcare for staff & staffâ€™s family member', 'Health check once a year', 'Free snack, coffee, tea, noodle, etc...', 'Company taxi card for transportation', 'Collective activities such as: team building, sports, summer vacation, etc.', 'Opportunities to travel abroad to visit and learn from our sister companies across the globe in Asia, North America and Europe.']",job_82449,6 hours ago,You'll love it,"AI Engineer (C/C++, Python) Up to $2500",/it-jobs/ai-engineer-c-c-python-up-to-2500-techvico-1941/content,"Opportunities to work oversea, Competitive salary package, Creative working enviroment",11,"AI Engineer (C/C++, Python) Up to $2500 Techvico"
12,"['Duy Tan, Cau Giay, Ha Noi']",IMIP Technology And Solution Consultancy,2021-05-30 16:48:40,"['professional/high skill staff', 'challenging & interest. proj.', 'easy going and friendly env.', 'A minimum of 1++ years professional experience Skills for .Net 4.x, C#, REST API and Angular 9 development are compulsory', 'Priority in English reading and writing', 'Working hours: 5 days per week (non OT)', 'Salary: Competitive remuneration package (based on skills and experience)', 'Bao Minh Premium Health Insurance Package for the Employee and Family', 'Quarterly Project Bonus', ""Summer vacation's payment"", 'English course at company HO with native English teacher; further technical training course', 'Opportunities to go abroad', 'Hard working, responsible, strong interpersonal and communication skills.', 'Ability of working independent and with team, can cope with high pressure.', 'Has passion for software development']",job_82448,6 hours ago,Lương cao thỏa thuận,Gấp - 3 .NET Devs (ASP.NET; C#),/it-jobs/gap-3-net-devs-asp-net-c-imip-technology-and-solution-consultancy-1026/content,"professional/high skill staff, challenging & interest. proj., easy going and friendly env.",12,Gấp - 3 .NET Devs (ASP.NET; C#) IMIP Technology And Solution Consultancy
13,"['84 Duy Tan, Cau Giay, Ha Noi', '35 Hai Ba Trung, Hoan Kiem, Ha Noi']",Nal Việt Nam & Nal Global Career,2021-05-30 16:48:40,"['100% nhân viên được cấp máy Mac để làm việc', 'Hỗ trợ từ 75% chi phí học/thi lấy chứng chỉ CNTT', 'Cơ hội sang Nhật làm việc, tham gia startup nội bộ', 'Lập trình chính trong các dự án sử dụng ngôn ngữ Java.', 'Tham gia vào tất cả các khâu trong quá trình phát triển phần mềm: tìm hiểu yêu cầu, phân tích, thiết kế, nghiên cứu công nghệ mới,…', 'Ít nhất 02 năm kinh nghiệm làm việc với Java (Spring Boot)', 'Hiểu biết về RDBMS (VD: PostgreSQL, MySQL, MSSQL, Oracle)', 'Hiểu biết và đã sử dụng Docker', 'Hiểu biết về thiết kế hệ thống, design pattern, OOP', 'Có kinh nghiệm viết Unit Test', 'Có kinh nghiệm về Kafka, Kubernetes', 'Yêu thích làm việc bằng mô hình Scrum và Agile.', 'Thưởng cuối năm theo năng lực.', 'Xét tăng lương 2 lần/năm theo năng lực và kết quả công việc.', 'Trợ cấp tiếng Nhật.', 'Trợ cấp Scrum Master 8.3% tổng lương.', 'Công ty cấp 100% máy Mac cho nhân viên khi làm việc.', 'Được hưởng các chính sách khác theo Luật Lao động (BHXH, BHYT, BHTN,...)', 'Trải nghiệm mô hình Scrum, tự do tổ chức, sắp xếp công việc.', 'Được tài trợ tham gia các hoạt động học tập, luyện code, thi code trong và ngoài công ty tổ chức.', 'Tham gia các hoạt động workshop, seminar, talkshow chia sẻ kiến thức, kỹ thuật hàng tháng.', 'Du lịch, khám sức khoẻ công ty hàng năm.']",job_82393,6 hours ago,"1,000 - 1,500 USD","10 Java Dev (Spring, PostgreSQL, MySQL)",/it-jobs/java-developer-nal-viet-nam-nal-global-career-3715/content,,13,"10 Java Dev (Spring, PostgreSQL, MySQL) Nal Việt Nam & Nal Global Career"
14,"['Km 27+300 , Khu CNC Hòa Lạc, Other, Ha Noi']",Công ty cổ phần HTC Viễn Thông Quốc Tế,2021-05-30 16:48:40,[],job_82120,7 hours ago,You'll love it,System Admin Team Leader (Database),/it-jobs/system-admin-team-leader-database-cong-ty-co-phan-htc-vien-thong-quoc-te-1701/content,,14,System Admin Team Leader (Database) Công ty cổ phần HTC Viễn Thông Quốc Tế
15,"['Tầng 6 tòa Lotus Số 2 Duy Tân, Cầu Giấy, Hà Nội, Cau Giay, Ha Noi']",Công ty cổ phần HTC Viễn Thông Quốc Tế,2021-05-30 16:48:41,[],job_82247,9 hours ago,30tr - 60tr,Trưởng phòng R&D (Manager),/it-jobs/truong-phong-r-d-manager-cong-ty-co-phan-htc-vien-thong-quoc-te-2131/content,,15,Trưởng phòng R&D (Manager) Công ty cổ phần HTC Viễn Thông Quốc Tế
16,"['384 Hoang Dieu Street, Ward 6, District 4, Ho Chi Minh', 'Licogi 13 Tower, 164 Khuat Duy Tien, Thanh Xuan, Ha Noi']",LOOP Smart POS,2021-05-30 16:48:41,"['Attractive Salary and Bonus', 'Fun & dynamic environment', 'Freedom to be creative', 'Participate in the analysis, design, development and construction of web-based API applications;', 'Research and apply new technologies to increase sustainability and improve system performance;', 'Optimize applications to advance performance and enhance scalability of applications;', 'Apply database design, security, and speed skills to the product.', 'University graduate majoring in IT or have been trained in IT;', '1-3 years of experience or similar to NodeJS, .NET;', 'Database: MySQL, MongoDB, Redis;', 'Cloud (AWS): EC2, RDS, S3;', 'Good command of RESTFul API;', 'Knowledge about OOP, Data Structure;', 'Desire to work in a startup environment, able to self-manage and work proactively.', 'Salary: 14,000,000 - 20,000,000 VND (negotiable);', 'Performance review: twice a year;', '13th-month salary and year-end bonus;', 'Working environment: Young, dynamic, productivity & speed-focused;', 'To be free to create, to express oneself, not to be restrictive, not to be patterned;', 'Opportunities for career advancement and development in a professional environment, Singapore standard;', 'Events & activities: company trip , monthly company parties & other team building activities;', 'Guaranteed to enjoy all benefits: Vacation, social insurance according to Vietnam law.']",job_82010,9 hours ago,You'll love it,"Junior Back-end (PHP, .NET, NodeJS)",/it-jobs/junior-back-end-php-net-nodejs-loop-smart-pos-5152/content,,16,"Junior Back-end (PHP, .NET, NodeJS) LOOP Smart POS"
17,"['Tầng 6 tòa Lotus Số 2 Duy Tân, Cầu Giấy, Hà Nội, Cau Giay, Ha Noi']",Công ty cổ phần HTC Viễn Thông Quốc Tế,2021-05-30 16:48:42,[],job_82119,9 hours ago,Up to 45tr,Cloud Solution Architect,/it-jobs/cloud-solution-architect-cong-ty-co-phan-htc-vien-thong-quoc-te-2828/content,,17,Cloud Solution Architect Công ty cổ phần HTC Viễn Thông Quốc Tế
18,"['Licogi 13 Tower, 164 Khuat Duy Tien, Thanh Xuan, Ha Noi']",LOOP Smart POS,2021-05-30 16:48:42,"['Attractive Salary and Bonus', 'Fun & dynamic environment', 'Freedom to be creative', ""Proactively manage software development projects for the company's customers;"", 'Receiving requests from customers, conducting surveys, estimating costs, making plans, implementation plans, organizing project management in accordance with the process, quality assurance and set plans;', 'Communicate with customers/partners about project-related contents;', 'Ensure service quality commitment (SLA) with customers about the project in charge;', 'Support project members in terms of process, professional, technical...', 'Take charge of product acceptance before handing over to customers;', 'Receive and handle errors arising after deployment.', 'At least 3 years of software projects management;', 'Have a background in software development and experience as a developer or business analyst;', 'Possess good planning and problem-solving skills. Capable of covering work, handling situations flexibly; Proactive and creative at work;', 'Good communication and teamwork skills, able to withstand pressure, high sense of responsibility.', 'Salary: 25,000,000 - 40,000,000 VND (negotiable);', 'Performance review: twice a year;', '13th-month salary and year-end bonus;', 'Working environment: Young, dynamic, productivity & speed-focused;', 'To be free to create, to express oneself, not to be restrictive, not to be patterned;', 'Opportunities for career advancement and development in a professional environment, Singapore standard;', 'Events & activities: company trip , monthly company parties & other team building activities;', 'Guaranteed to enjoy all benefits: Vacation, social insurance according to Vietnam law.']",job_82013,9 hours ago,Up to $1500,Project Manager,/it-jobs/project-manager-loop-smart-pos-5448/content,,18,Project Manager LOOP Smart POS
19,"['16 Tam Dao, District 10, Ho Chi Minh', 'NA, Thanh Xuan, Ha Noi']",East Agile,2021-05-30 16:48:43,"['Best agile environment', 'Talented developers', 'High salary with HR review every 6 months']",job_82133,10 hours ago,"1,500 - 3,000 USD",Senior Web Developer,/it-jobs/senior-web-developer-east-agile-0852/content,,19,Senior Web Developer East Agile
20,"['Số 2, Ngõ 24, Đường Nguyễn Văn Ngọc, Phường Cống Vị, Ba Dinh, Ha Noi']","Abilive Vietnam Co., Ltd.",2021-05-30 16:48:46,"['Tuyển các member đầu tiên cho cơ sở mới thành lập', 'Tham gia phát triển Hệ thống Website', 'Tham gia vào dự án cùng người nhật & Team bên Nhật', 'Phát triển hệ thống gắn liền với xây dựng website ( Chủ yếu là khách hàng Nhật kinh doanh Khách sạn, nhà nghỉ)', 'Giới thiệu và phát triển CMS Lưu hành nội bộ.', 'Phát triển Application web sử dụng database', 'PHP', 'Javascript、jQuery', 'HTML5、CSS3', 'MySQL', 'Ajax', 'Kinh nghiệm làm Web ( PHP Developers) thực tế 3 năm trở lên', 'Kinh nghiệm làm Symfony2 trở lên hoặc Framework khác ( Cake 2 trở lên, Larabel5 trở lên)', 'Kinh nghiệm triển khai hệ thống sử ụng database (MySql)', 'Kinh nghiệm sử dụng Tool quản lý version phổ biến như GIT', 'Kiến thức về các biện pháp đối phó với bảo mật và lỗ hổng bảo mật liên quan đến WEB', 'Kinh nghiệm triển khai jQuery, Programing bằng PHP, javascript', 'Kỹ năng Makeup trong HTML5, CSS3', 'Kinh nghiệm thiết kế và thiết kế Database như MySQL ..vv', 'Năng lực tiếng Nhật, tiếng Anh', 'Đã từng làm việc tại các Công ty Nhật và Kinh nghiệm làm việc với khách hàng người Nhật.', 'Thái độ làm việc nghiêm túc, Tích cực trong công việc.', 'Có tinh thần trách nhiệm đối với dự án và nhóm.', 'Tinh thần hợp tác và làm việc nhóm.', 'Kỹ sư trưởng nhóm kỹ thuật', 'PHP Professional', 'Bridge engineer', 'Nhà phát triển ứng dụng di dộng', 'Chuyển sang làm việc tại Công ty chính ( Tại Nhật Bản)', 'Chuyển sang Nhà phát triển Frontend ( Việc phụ PHP)', 'Phụ cấp gửi xe', 'Phụ cấp đi lại', 'Phụ cấp ăn trưa', 'Thưởng tết 1 tháng lương ※Tuy nhiên, tùy theo sự đóng góp và tình hình kinh doanh của công ty.', 'Bảo hiểm xã hội ; Bảo hiểm sức khỏe', 'Trợ cấp tiếng Nhật N1~N2 ※ Phiên dịch (Communicator) không được hưởng.', 'Trợ cấp công tác ( Trong nước ; quốc tế)', 'Thời gian làm việc 5 ngày/ tuần ; 8:00 ~17:00. Nghỉ Thứ 7, Chủ nhật và các ngày nghỉ lễ.', 'Công ty là 1 tòa nhà', 'Tầng 1 là nơi thư giãn, lịch sự, sang trọng.', 'Có thể sử dụng Phòng bếp tầng 1.', 'Vị trí làm việc tập chung nhiều nhà hàng ăn và quán Cafe.', 'Team Building', 'Có cơ hội tham gia học lớp tiếng Nhật Miễn phí.']",job_82419,20 hours ago,"700 - 1,200 USD","PHP Developers (MySQL,Laravel,Symfony)",/it-jobs/php-developers-mysql-laravel-symfony-abilive-vietnam-co-ltd-2718/content,,20,"PHP Developers (MySQL,Laravel,Symfony) Abilive Vietnam Co., Ltd."
21,"['Tầng 19, Keangnam Hanoi Landmark Tower, Nam Tu Liem, Ha Noi']",PropertyGuru Việt Nam,2021-05-30 16:48:46,"['Flexible working environment', 'Global talent team & products', 'Attractive packages & benefits', 'Carry out the information security (IT security) review, assessment / testing of critical systems, periodically and according to a plan, in order to detect weaknesses and risks in order to provide timely solutions to overcome.', 'Develop scenarios to deal with information security incidents as well as organize responses and manage them to prevent these incidents. Handling when information security incidents occur.', 'Research and develop necessary security solutions to prevent attacks and incidents of security, ensure security and safety for the entire information system.', ""Analyze and assess, detect the risk of attacks, illegal access, information loss leaks affecting the company's operations, applying security measures, solutions, elimination / prevention risks effectively and thoroughly."", 'Participate in technology projects, handle technology risks as assigned.', 'Perform other related tasks as required by management levels.', '4+ years of demonstrated experience in CyberSecurity, preferred to be in product companies.', 'Detailed technical knowledge of database and operating system security.', 'Hands on experience in security systems, including firewalls, intrusion detection systems, anti-virus software, authentication systems, log management, content filtering, etc', 'Experience with network security and networking technologies and with system, security, and network monitoring tools.', 'Knowledge and experience in information security: FW, IPS, VPN, EP Security, App and DB security, Proxy, etc.', 'Certificates from security assessment intermediaries such as OSCP (Offensive security Certified Professional) is a plus.', 'An understanding of the application development lifecycle security phases.', 'Thorough understanding of the latest security principles, techniques, and protocols.', 'Competitive salary depending on skills and capabilities', '13th-month salary and additional bonuses based on the business performance', 'Performance review', 'Comfortable working conditions', 'Good career growth opportunities with interesting and challenging projects', 'English, technical, and soft skills training courses', 'Additional healthcare insurance and annual health check-up', 'Light beverage and food are available all the time in the office', 'Outdoor activities with company support: sports clubs, team building, happy hour party, birthday, company trip, staff and family events, etc']",job_82411,23 hours ago,Up to 65m,Senior Security Engineer - Up to 65M,/it-jobs/senior-security-engineer-up-to-65m-propertyguru-viet-nam-5733/content,"Flexible working environment, Global talent team & products, Attractive packages & benefits",21,Senior Security Engineer - Up to 65M PropertyGuru Việt Nam
22,"['Tòa Hàn Việt, 348 Kim Ngưu, Hai Ba Trung, Ha Noi']","Esoft Vietnam., Ltd",2021-05-30 16:48:47,"['Competitive salary & benefit package', 'Recognition & respect the diversity culture', 'Dynamic & international working environment', 'Becoming an active part of the team and embody the culture of Esoft Tech.', 'Participating in workshops with Product Owner and team to get best possible solu-tions.', 'Development, including coding, testing, unit-testing and code reviewing.', 'Troubleshooting system issues and analyze errors for root causes and propose solu-tion.', 'Deploying bug fixes and feature releases.', 'Be able to communicate with foreigners in English, both written and verbal.', 'Must have a minimum of 3 years of professional experience, as a developer.', 'Have experience and interest in working in a distributed team.', 'Proven skills in creating scalable and resilient software designs.', 'Ability to follow established architectural guidelines for both design and implementation.', 'Must be used to working with (and enjoy) Unit/Integration Test Automation, Scrum.', 'Current technologies in use include Java Spring/.NET Web API, and Angular 2+. The more you know the better; otherwise we can help to bridge the gaps.', 'Experience with SCRUM', 'Experience with Jira, Confluence', 'Up to 14-month salary package (including performance bonus)', '18 - 20 leaves per year (including at least 13 annual leaves, 5 personal leaves not including publics holidays and work from home).', 'MacBook Pro is provided from probation.', 'Personal medical benefit and family medical benefit (AON Insurance package).', 'Have a chance to travel onsite in Esoft Global office in Denmark, Dubai...', 'Free meal, snacks, refreshment.', 'Working in a global working environment', 'Working time: 9:00 AM - 6:00 PM from Monday to Friday']",job_82418,23 hours ago,You'll love it,Fullstack Java Developer (Middle/Senior),/it-jobs/fullstack-java-developer-middle-senior-esoft-vietnam-ltd-2036/content,,22,"Fullstack Java Developer (Middle/Senior) Esoft Vietnam., Ltd"
